Contig	final_assembly.fasta/final_pure_reads_1.fastq RPKM
NODE_3851_length_1425_cov_1.210324	20.49561
NODE_3852_length_1425_cov_1.144838	15.9965725
NODE_3853_length_1425_cov_0.973806	33.742767
NODE_3854_length_1425_cov_0.939908	15.9965725
NODE_3855_length_1425_cov_0.758089	17.246305
NODE_3856_length_1425_cov_0.742681	15.9965725
NODE_3857_length_1425_cov_0.741140	7.4983935
NODE_3858_length_1425_cov_0.712635	7.7483397
NODE_3859_length_1425_cov_0.634823	8.4981785
NODE_3860_length_1425_cov_0.559322	8.248233
NODE_3861_length_1425_cov_0.513097	6.4986076
NODE_3862_length_1424_cov_1.757903	47.523174
NODE_3863_length_1424_cov_0.971473	20.760122
NODE_3864_length_1424_cov_0.885120	28.26378
NODE_3865_length_1424_cov_0.880493	18.759146
NODE_3866_length_1424_cov_0.768697	18.008781
NODE_3867_length_1424_cov_0.660756	15.507563
NODE_3868_length_1423_cov_1.321759	53.814014
NODE_3869_length_1423_cov_1.117284	13.766375
NODE_3870_length_1423_cov_0.657407	16.51965
NODE_3871_length_1423_cov_0.655093	7.5089326
NODE_3872_length_1423_cov_0.637346	52.562527
NODE_3873_length_1423_cov_0.252315	11.513696
NODE_3874_length_1422_cov_3.240154	124.986404
NODE_3875_length_1422_cov_3.072587	65.12318
NODE_3876_length_1422_cov_1.787645	42.07959
NODE_3877_length_1422_cov_1.671042	52.849964
NODE_3878_length_1422_cov_1.440154	52.34902
NODE_3879_length_1422_cov_1.323552	24.796904
NODE_3880_length_1422_cov_1.230116	33.813957
NODE_3881_length_1422_cov_0.898842	37.57106
NODE_3882_length_1422_cov_0.884942	12.523688
NODE_3883_length_1422_cov_0.854826	70.6336
NODE_3884_length_1422_cov_0.778378	14.777952
NODE_3885_length_1422_cov_0.742857	15.779846
NODE_3886_length_1422_cov_0.584556	9.017055
NODE_3887_length_1421_cov_2.566461	71.43526
NODE_3888_length_1421_cov_1.090417	13.535102
NODE_3889_length_1421_cov_0.916538	19.801352
NODE_3890_length_1421_cov_0.839258	29.827353
NODE_3891_length_1421_cov_0.764297	27.5715
NODE_3892_length_1421_cov_0.733385	15.790952
NODE_3893_length_1421_cov_0.717929	16.041601
NODE_3894_length_1421_cov_0.584235	17.294853
NODE_3895_length_1420_cov_1.965197	56.937622
NODE_3896_length_1420_cov_1.589327	63.70994
NODE_3897_length_1420_cov_1.548337	57.43928
NODE_3898_length_1420_cov_1.341841	23.076042
NODE_3899_length_1420_cov_1.250580	41.637203
NODE_3900_length_1420_cov_1.235886	21.320255
NODE_3901_length_1420_cov_1.234339	32.105797
NODE_3902_length_1420_cov_0.962877	17.557858
NODE_3903_length_1420_cov_0.718484	14.547938
NODE_3904_length_1420_cov_0.718484	15.802072
NODE_3905_length_1420_cov_0.593968	8.528102
NODE_3906_length_1420_cov_0.520495	8.528102
NODE_3907_length_1420_cov_0.413766	9.280581
NODE_3908_length_1419_cov_1.356811	23.594309
NODE_3909_length_1419_cov_1.199690	19.578257
NODE_3910_length_1419_cov_1.177245	95.13025
NODE_3911_length_1419_cov_1.111455	25.351334
NODE_3912_length_1419_cov_1.068885	17.570232
NODE_3913_length_1419_cov_0.940402	13.052172
NODE_3914_length_1419_cov_0.738390	18.072237
NODE_3915_length_1419_cov_0.569659	9.0361185
NODE_3916_length_1418_cov_1.404338	15.57318
NODE_3917_length_1418_cov_0.983734	66.3116
NODE_3918_length_1418_cov_0.971340	19.843245
NODE_3919_length_1418_cov_0.963594	10.047213
NODE_3920_length_1418_cov_0.494191	9.544852
NODE_3921_length_1417_cov_2.137984	48.512012
NODE_3922_length_1417_cov_1.092248	21.868109
NODE_3923_length_1417_cov_0.906202	18.097744
NODE_3924_length_1417_cov_0.893798	13.321952
NODE_3925_length_1417_cov_0.812403	34.938705
NODE_3926_length_1416_cov_1.817688	98.60175
NODE_3927_length_1416_cov_1.655547	177.0807
NODE_3928_length_1416_cov_1.589604	34.460308
NODE_3929_length_1416_cov_0.775019	20.877413
NODE_3930_length_1416_cov_0.581071	6.539912
NODE_3931_length_1415_cov_2.809006	74.507
NODE_3932_length_1415_cov_1.340839	26.681562
NODE_3933_length_1415_cov_1.309006	28.443552
NODE_3934_length_1415_cov_1.303571	58.145668
NODE_3935_length_1415_cov_1.100155	32.470955
NODE_3936_length_1415_cov_1.038043	18.878464
NODE_3937_length_1415_cov_1.036491	20.137028
NODE_3938_length_1415_cov_0.966615	37.2535
NODE_3939_length_1415_cov_0.755435	7.551386
NODE_3940_length_1414_cov_2.015540	55.1641
NODE_3941_length_1414_cov_1.573427	116.1217
NODE_3942_length_1414_cov_0.944833	14.35778
NODE_3943_length_1414_cov_0.728827	19.647486
NODE_3944_length_1414_cov_0.711733	8.312399
NODE_3945_length_1414_cov_0.516706	11.58698
NODE_3946_length_1413_cov_3.029549	112.42283
NODE_3947_length_1413_cov_1.803266	143.42734
NODE_3948_length_1413_cov_1.223173	32.51692
NODE_3949_length_1413_cov_1.089425	16.384493
NODE_3950_length_1413_cov_0.922240	19.913462
NODE_3951_length_1413_cov_0.833593	14.872079
NODE_3952_length_1413_cov_0.831260	20.66967
NODE_3953_length_1412_cov_3.545525	51.963017
NODE_3954_length_1412_cov_1.377432	38.089397
NODE_3955_length_1412_cov_1.176654	25.981508
NODE_3956_length_1412_cov_0.982101	23.963528
NODE_3957_length_1412_cov_0.835019	9.080915
NODE_3958_length_1412_cov_0.677043	14.125868
NODE_3959_length_1411_cov_2.595016	55.02896
NODE_3960_length_1411_cov_0.894860	19.18441
NODE_3961_length_1411_cov_0.848131	17.922276
NODE_3962_length_1411_cov_0.819315	13.126174
NODE_3963_length_1411_cov_0.667445	16.407719
NODE_3964_length_1411_cov_0.619938	8.834926
NODE_3965_length_1411_cov_0.609034	8.077646
NODE_3966_length_1410_cov_1.545596	91.94838
NODE_3967_length_1410_cov_1.217459	33.596523
NODE_3968_length_1410_cov_1.121590	39.153843
NODE_3969_length_1410_cov_0.947779	38.648636
NODE_3970_length_1410_cov_0.895557	12.630272
NODE_3971_length_1410_cov_0.720187	14.398511
NODE_3972_length_1409_cov_5.985959	565.7322
NODE_3973_length_1409_cov_4.664587	85.44123
NODE_3974_length_1409_cov_1.472699	77.09934
NODE_3975_length_1409_cov_1.235569	20.728348
NODE_3976_length_1409_cov_1.068643	20.475563
NODE_3977_length_1409_cov_1.014821	38.170494
NODE_3978_length_1409_cov_0.957878	39.939987
NODE_3979_length_1408_cov_1.223263	39.715393
NODE_3980_length_1408_cov_1.138173	15.43082
NODE_3981_length_1408_cov_1.013271	24.031605
NODE_3982_length_1408_cov_0.916472	9.865605
NODE_3983_length_1408_cov_0.893052	23.778639
NODE_3984_length_1408_cov_0.851678	17.707499
NODE_3985_length_1408_cov_0.836066	20.23714
NODE_3986_length_1408_cov_0.736144	11.130428
NODE_3987_length_1408_cov_0.640125	17.707499
NODE_3988_length_1408_cov_0.594848	19.478249
NODE_3989_length_1408_cov_0.439500	15.43082
NODE_3990_length_1407_cov_6.078906	393.38583
NODE_3991_length_1407_cov_2.346094	54.425972
NODE_3992_length_1407_cov_1.032812	15.694932
NODE_3993_length_1407_cov_0.989844	18.22637
NODE_3994_length_1407_cov_0.950781	16.960651
NODE_3995_length_1407_cov_0.835156	25.820694
NODE_3996_length_1407_cov_0.777344	116.44626
NODE_3997_length_1407_cov_0.714844	15.948075
NODE_3998_length_1406_cov_5.587177	442.5572
NODE_3999_length_1406_cov_1.962471	32.425484
NODE_4000_length_1406_cov_1.245504	18.49266
NODE_4001_length_1406_cov_0.953088	16.466068
NODE_4002_length_1406_cov_0.881939	44.331715
NODE_4003_length_1406_cov_0.809226	8.8663435
NODE_4004_length_1406_cov_0.747459	18.49266
NODE_4005_length_1406_cov_0.644253	9.87964
NODE_4006_length_1405_cov_1.848983	104.19031
NODE_4007_length_1405_cov_1.265258	14.449751
NODE_4008_length_1405_cov_1.151800	29.153008
NODE_4009_length_1405_cov_1.079030	14.95676
NODE_4010_length_1405_cov_1.065728	27.885485
NODE_4011_length_1405_cov_1.050861	17.491804
NODE_4012_length_1405_cov_0.857590	9.126158
NODE_4013_length_1405_cov_0.807512	10.647184
NODE_4014_length_1405_cov_0.537559	85.177475
NODE_4015_length_1404_cov_2.115114	64.943344
NODE_4016_length_1404_cov_1.432263	25.622183
NODE_4017_length_1404_cov_1.058731	25.114813
NODE_4018_length_1404_cov_1.009397	33.486416
NODE_4019_length_1404_cov_1.004699	29.68114
NODE_4020_length_1404_cov_0.977291	13.191618
NODE_4021_length_1404_cov_0.922475	18.265316
NODE_4022_length_1404_cov_0.794049	16.489523
NODE_4023_length_1404_cov_0.655442	7.610549
NODE_4024_length_1403_cov_7.917712	908.3317
NODE_4025_length_1403_cov_4.009404	336.11826
NODE_4026_length_1403_cov_2.079154	719.70953
NODE_4027_length_1403_cov_1.086207	16.75514
NODE_4028_length_1403_cov_0.956897	12.185556
NODE_4029_length_1403_cov_0.654389	8.123705
NODE_4030_length_1402_cov_1.509020	133.12054
NODE_4031_length_1402_cov_1.237647	40.647495
NODE_4032_length_1402_cov_1.170196	19.307562
NODE_4033_length_1402_cov_1.043137	34.804417
NODE_4034_length_1402_cov_0.980392	46.236523
NODE_4035_length_1402_cov_0.947451	29.723484
NODE_4036_length_1402_cov_0.903529	46.490578
NODE_4037_length_1402_cov_0.754510	17.02114
NODE_4038_length_1402_cov_0.701961	8.129499
NODE_4039_length_1402_cov_0.666667	14.734717
NODE_4040_length_1402_cov_0.629020	13.71853
NODE_4041_length_1402_cov_0.509804	28.707294
NODE_4042_length_1401_cov_2.117739	53.896374
NODE_4043_length_1401_cov_0.920722	29.23624
NODE_4044_length_1400_cov_2.168107	52.154007
NODE_4045_length_1400_cov_1.640220	36.88942
NODE_4046_length_1400_cov_1.311862	25.440977
NODE_4047_length_1400_cov_1.289081	99.72863
NODE_4048_length_1400_cov_1.153967	36.126186
NODE_4049_length_1400_cov_1.051060	22.89688
NODE_4050_length_1400_cov_0.864101	14.246947
NODE_4051_length_1400_cov_0.612726	17.045456
NODE_4052_length_1400_cov_0.606441	21.116013
NODE_4053_length_1400_cov_0.400628	57.496605
NODE_4054_length_1399_cov_1.099843	44.80813
NODE_4055_length_1399_cov_0.894654	14.7663145
NODE_4056_length_1399_cov_0.872642	32.58773
NODE_4057_length_1399_cov_0.669025	14.7663145
NODE_4058_length_1399_cov_0.571541	16.803047
NODE_4059_length_1399_cov_0.499214	7.3831573
NODE_4060_length_1398_cov_8.161290	770.9453
NODE_4061_length_1398_cov_2.655389	55.795444
NODE_4062_length_1398_cov_1.606609	26.751242
NODE_4063_length_1398_cov_1.313926	20.381899
NODE_4064_length_1398_cov_1.098348	28.02511
NODE_4065_length_1398_cov_0.996066	41.273342
NODE_4066_length_1398_cov_0.965382	17.06984
NODE_4067_length_1398_cov_0.852085	46.87837
NODE_4068_length_1397_cov_1.560630	40.02811
NODE_4069_length_1397_cov_1.358268	32.634384
NODE_4070_length_1397_cov_1.226772	54.30565
NODE_4071_length_1397_cov_1.131496	16.317192
NODE_4072_length_1397_cov_1.082677	13.512674
NODE_4073_length_1397_cov_0.933858	51.501137
NODE_4074_length_1397_cov_0.897638	16.827103
NODE_4075_length_1397_cov_0.511811	17.08206
NODE_4076_length_1396_cov_2.565800	71.94913
NODE_4077_length_1396_cov_0.929866	26.53443
NODE_4078_length_1396_cov_0.848700	19.390545
NODE_4079_length_1396_cov_0.725768	18.11485
NODE_4080_length_1396_cov_0.716312	18.880266
NODE_4081_length_1396_cov_0.716312	10.20555
NODE_4082_length_1396_cov_0.540583	32.14748
NODE_4083_length_1395_cov_2.670347	31.659883
NODE_4084_length_1395_cov_1.935331	82.97953
NODE_4085_length_1395_cov_1.444006	34.723743
NODE_4086_length_1395_cov_1.354890	23.234268
NODE_4087_length_1395_cov_1.175868	24.255556
NODE_4088_length_1395_cov_0.972397	18.638481
NODE_4089_length_1394_cov_1.581689	64.13171
NODE_4090_length_1394_cov_1.127072	19.418365
NODE_4091_length_1394_cov_1.115233	18.907354
NODE_4092_length_1394_cov_1.115233	16.352306
NODE_4093_length_1394_cov_0.925809	23.250935
NODE_4094_length_1394_cov_0.898974	12.519735
NODE_4095_length_1394_cov_0.880821	12.519735
NODE_4096_length_1394_cov_0.733228	15.074783
NODE_4097_length_1394_cov_0.728493	11.242211
NODE_4098_length_1394_cov_0.704815	22.739927
NODE_4099_length_1394_cov_0.682715	25.550478
NODE_4100_length_1394_cov_0.644041	10.475697
NODE_4101_length_1394_cov_0.561957	14.819277
NODE_4102_length_1394_cov_0.542226	6.8986297
NODE_4103_length_1393_cov_9.625592	1463.8151
NODE_4104_length_1393_cov_4.563981	516.4902
NODE_4105_length_1393_cov_1.417062	19.176615
NODE_4106_length_1393_cov_1.120063	26.591574
NODE_4107_length_1393_cov_0.997630	27.614328
NODE_4108_length_1393_cov_0.928120	12.273034
NODE_4109_length_1393_cov_0.890205	8.437711
NODE_4110_length_1393_cov_0.759084	14.31854
NODE_4111_length_1393_cov_0.732227	13.040098
NODE_4112_length_1392_cov_1.451383	42.474735
NODE_4113_length_1392_cov_1.436364	42.218864
NODE_4114_length_1392_cov_1.084585	62.17687
NODE_4115_length_1392_cov_0.763636	14.584699
NODE_4116_length_1392_cov_0.632411	20.981497
NODE_4117_length_1392_cov_0.525692	9.211388
NODE_4118_length_1391_cov_1.197785	35.07965
NODE_4119_length_1391_cov_0.981804	28.678255
NODE_4120_length_1391_cov_0.916930	21.50869
NODE_4121_length_1391_cov_0.875000	25.86164
NODE_4122_length_1391_cov_0.870253	15.107295
NODE_4123_length_1391_cov_0.733386	16.643631
NODE_4124_length_1391_cov_0.696994	18.948132
NODE_4125_length_1390_cov_2.481394	43.04833
NODE_4126_length_1390_cov_2.322249	292.3699
NODE_4127_length_1390_cov_1.528899	50.223053
NODE_4128_length_1390_cov_1.308789	56.885296
NODE_4129_length_1390_cov_1.170230	29.723845
NODE_4130_length_1390_cov_0.958036	21.524164
NODE_4131_length_1390_cov_0.844022	27.930166
NODE_4132_length_1390_cov_0.791766	14.861922
NODE_4133_length_1390_cov_0.681710	22.549126
NODE_4134_length_1390_cov_0.665875	37.41105
NODE_4135_length_1390_cov_0.661124	22.292885
NODE_4136_length_1390_cov_0.477435	17.168085
NODE_4137_length_1390_cov_0.475851	12.0432825
NODE_4138_length_1390_cov_0.471892	9.737123
NODE_4139_length_1389_cov_2.342314	70.51675
NODE_4140_length_1389_cov_0.836767	15.129048
NODE_4141_length_1389_cov_0.772583	14.6161995
NODE_4142_length_1389_cov_0.759905	16.41117
NODE_4143_length_1389_cov_0.731379	12.821227
NODE_4144_length_1389_cov_0.723455	12.051953
NODE_4145_length_1388_cov_6.160190	425.45822
NODE_4146_length_1388_cov_1.898493	54.401165
NODE_4147_length_1388_cov_1.666138	36.951736
NODE_4148_length_1388_cov_1.143537	53.63134
NODE_4149_length_1388_cov_1.073751	37.464954
NODE_4150_length_1388_cov_1.006344	33.102596
NODE_4151_length_1388_cov_1.004758	136.77275
NODE_4152_length_1388_cov_0.784298	9.494543
NODE_4153_length_1388_cov_0.677240	8.468106
NODE_4154_length_1388_cov_0.601110	13.600291
NODE_4155_length_1387_cov_2.531746	85.512505
NODE_4156_length_1387_cov_1.273016	41.600674
NODE_4157_length_1387_cov_1.232540	30.815315
NODE_4158_length_1387_cov_1.003968	13.610097
NODE_4159_length_1387_cov_0.853968	15.664452
NODE_4160_length_1387_cov_0.776190	8.731006
NODE_4161_length_1387_cov_0.711905	31.585695
NODE_4162_length_1387_cov_0.706349	39.54632
NODE_4163_length_1387_cov_0.696825	9.501389
NODE_4164_length_1387_cov_0.680952	13.866892
NODE_4165_length_1387_cov_0.557143	18.232393
NODE_4166_length_1387_cov_0.542063	16.69163
NODE_4167_length_1386_cov_2.919778	53.451748
NODE_4168_length_1386_cov_1.970612	106.13257
NODE_4169_length_1386_cov_1.864178	42.658607
NODE_4170_length_1386_cov_1.355044	41.630688
NODE_4171_length_1386_cov_1.289118	54.736645
NODE_4172_length_1386_cov_1.201747	52.423832
NODE_4173_length_1386_cov_1.057983	16.703672
NODE_4174_length_1386_cov_1.041303	14.647837
NODE_4175_length_1386_cov_1.023034	21.072325
NODE_4176_length_1386_cov_0.827641	12.33502
NODE_4177_length_1386_cov_0.691819	23.8991
NODE_4178_length_1386_cov_0.660048	23.12816
NODE_4179_length_1386_cov_0.458300	32.379425
NODE_4180_length_1385_cov_1.639110	73.80639
NODE_4181_length_1385_cov_1.038951	14.915577
NODE_4182_length_1385_cov_0.968203	16.458569
NODE_4183_length_1385_cov_0.871224	12.601091
NODE_4184_length_1385_cov_0.773450	19.54455
NODE_4185_length_1385_cov_0.627186	24.68785
NODE_4186_length_1385_cov_0.585851	25.973679
NODE_4187_length_1385_cov_0.488076	19.030218
NODE_4188_length_1384_cov_4.297534	494.88583
NODE_4189_length_1384_cov_1.766110	89.55812
NODE_4190_length_1384_cov_1.090692	155.43996
NODE_4191_length_1384_cov_0.958632	12.352844
NODE_4192_length_1384_cov_0.944312	20.073372
NODE_4193_length_1384_cov_0.910103	18.271915
NODE_4194_length_1384_cov_0.705648	18.786617
NODE_4195_length_1384_cov_0.699284	10.036686
NODE_4196_length_1384_cov_0.482896	8.49258
NODE_4197_length_1383_cov_2.832006	51.249866
NODE_4198_length_1383_cov_2.179140	45.58405
NODE_4199_length_1383_cov_2.034236	54.34031
NODE_4200_length_1383_cov_1.059713	30.646904
NODE_4201_length_1383_cov_0.809713	16.997442
NODE_4202_length_1383_cov_0.703025	11.074092
NODE_4203_length_1382_cov_1.807171	28.607294
NODE_4204_length_1382_cov_1.074104	27.060953
NODE_4205_length_1382_cov_1.050199	10.824381
NODE_4206_length_1382_cov_1.016733	45.617035
NODE_4207_length_1382_cov_0.906773	24.741442
NODE_4208_length_1382_cov_0.889243	14.947954
NODE_4209_length_1382_cov_0.858964	23.710548
NODE_4210_length_1382_cov_0.858964	10.824381
NODE_4211_length_1382_cov_0.678884	13.917062
NODE_4212_length_1382_cov_0.623904	9.27804
NODE_4213_length_1382_cov_0.582470	10.566658
NODE_4214_length_1381_cov_12.537480	890.8211
NODE_4215_length_1381_cov_2.552632	153.97226
NODE_4216_length_1381_cov_1.494418	16.506239
NODE_4217_length_1381_cov_1.350080	23.727718
NODE_4218_length_1381_cov_1.329346	32.754566
NODE_4219_length_1381_cov_0.835726	8.511029
NODE_4220_length_1381_cov_0.803828	9.80058
NODE_4221_length_1381_cov_0.633174	11.34804
NODE_4222_length_1380_cov_7.877893	149.18
NODE_4223_length_1380_cov_1.323224	18.841072
NODE_4224_length_1380_cov_0.831604	19.099169
NODE_4225_length_1380_cov_0.359936	47.747925
NODE_4226_length_1379_cov_1.440096	42.100296
NODE_4227_length_1379_cov_1.127796	21.954144
NODE_4228_length_1379_cov_0.970447	13.947338
NODE_4229_length_1379_cov_0.959265	12.914201
NODE_4230_length_1379_cov_0.931310	19.113018
NODE_4231_length_1379_cov_0.859425	10.847929
NODE_4232_length_1379_cov_0.809904	11.106214
NODE_4233_length_1379_cov_0.745208	13.689054
NODE_4234_length_1379_cov_0.741214	9.298224
NODE_4235_length_1379_cov_0.664537	27.378107
NODE_4236_length_1379_cov_0.660543	8.523373
NODE_4237_length_1378_cov_5.142286	244.77248
NODE_4238_length_1378_cov_2.118305	117.86299
NODE_4239_length_1378_cov_1.578737	46.783333
NODE_4240_length_1378_cov_1.105516	12.4066305
NODE_4241_length_1378_cov_1.044764	28.17339
NODE_4242_length_1378_cov_0.944844	14.21593
NODE_4243_length_1378_cov_0.907274	16.800646
NODE_4244_length_1378_cov_0.872102	13.957459
NODE_4245_length_1378_cov_0.720224	11.8896885
NODE_4246_length_1378_cov_0.696243	13.957459
NODE_4247_length_1378_cov_0.571543	18.093004
NODE_4248_length_1377_cov_2.103200	130.10556
NODE_4249_length_1377_cov_1.333600	37.24692
NODE_4250_length_1377_cov_1.322400	23.279325
NODE_4251_length_1377_cov_1.196800	23.279325
NODE_4252_length_1377_cov_1.039200	31.29776
NODE_4253_length_1377_cov_0.970400	15.77821
NODE_4254_length_1377_cov_0.846400	23.537985
NODE_4255_length_1377_cov_0.646400	19.140778
NODE_4256_length_1376_cov_2.074460	118.42258
NODE_4257_length_1376_cov_1.646918	30.543964
NODE_4258_length_1376_cov_1.627702	48.922115
NODE_4259_length_1376_cov_1.319456	34.944366
NODE_4260_length_1376_cov_1.265012	33.39128
NODE_4261_length_1376_cov_1.118495	32.614742
NODE_4262_length_1376_cov_0.663731	74.80683
NODE_4263_length_1375_cov_3.668269	382.33624
NODE_4264_length_1375_cov_2.439103	216.29456
NODE_4265_length_1375_cov_1.497596	35.228813
NODE_4266_length_1375_cov_1.411859	21.758974
NODE_4267_length_1375_cov_1.024840	20.981867
NODE_4268_length_1375_cov_0.878205	24.349327
NODE_4269_length_1375_cov_0.848558	17.614407
NODE_4270_length_1375_cov_0.806090	17.873444
NODE_4271_length_1375_cov_0.790064	9.066239
NODE_4272_length_1374_cov_4.078589	291.62692
NODE_4273_length_1374_cov_1.991981	72.32348
NODE_4274_length_1374_cov_1.548516	45.623417
NODE_4275_length_1374_cov_1.404170	28.514633
NODE_4276_length_1374_cov_1.382518	30.847647
NODE_4277_length_1374_cov_0.866881	11.146629
NODE_4278_length_1374_cov_0.780273	9.072838
NODE_4279_length_1374_cov_0.765838	19.441795
NODE_4280_length_1374_cov_0.740978	20.219465
NODE_4281_length_1373_cov_2.000000	67.706726
NODE_4282_length_1373_cov_1.752809	43.840748
NODE_4283_length_1373_cov_1.425361	33.20483
NODE_4284_length_1373_cov_1.398074	19.97478
NODE_4285_length_1373_cov_1.312199	41.506035
NODE_4286_length_1373_cov_1.162921	60.183754
NODE_4287_length_1373_cov_1.004013	13.23005
NODE_4288_length_1373_cov_0.907705	10.376509
NODE_4289_length_1373_cov_0.906100	20.234192
NODE_4290_length_1373_cov_0.902087	34.761307
NODE_4291_length_1372_cov_1.621687	37.38266
NODE_4292_length_1372_cov_1.522892	59.708416
NODE_4293_length_1372_cov_1.510843	46.728325
NODE_4294_length_1372_cov_1.179116	54.775978
NODE_4295_length_1372_cov_0.784739	10.9032755
NODE_4296_length_1372_cov_0.779920	8.047656
NODE_4297_length_1371_cov_2.722669	64.688
NODE_4298_length_1371_cov_2.005627	46.76241
NODE_4299_length_1371_cov_1.443730	23.900787
NODE_4300_length_1371_cov_1.221061	24.93995
